,PP,Blok,Condition_x,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnMouseDistance.1,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange,C_x,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed,C_y,Condition_y,HR,RMSSD,SCL,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
3527,PP15,,,20121015T112100000,,,,,,,,,,,,,,,,,,3,"0,926831688","0,730667421","0,053820473","0,02186316","0,004628594","0,038947075","0,016526988","0,008817943","0,02132923","-3,623157331","1,449539199","-0,953837638","0,231481481","0,166666667","0,097222222","0,018518519",0,"0,037037037","0,009259259","0,662037037","0,027777778","0,166666667",0,0,"0,092592593","0,569444444","0,009259259","0,032407407","0,180555556","0,138888889","0,194444444","0,064814815",0,"0,009259259","0,055555556","0,018518519",0,"0,703703704","0,166666667",0,"0,62962963",,,,,,,,,,
3528,PP15,,,20121015T112200000,,,,,,,,,,,,,,,,,,3,"0,897494687","0,815685435","0,015044197","0,058292259","0,009624266","0,077960844","0,012245251","0,002610649","-0,04456625","4,72265103","-2,115414486","0,432079859","0,042918455","0,515021459","0,454935622","0,270386266","0,004291845","0,21888412",0,"0,579399142","0,038626609","0,012875536",0,0,"0,442060086","0,802575107",0,"0,004291845",0,"0,785407725","0,094420601","0,21888412",0,0,0,"0,253218884",0,"0,077253219",0,0,"1,111587983",,,,,,,,,,
3529,PP15,,,20121015T115900000,,,,,,,,,,,,,,,,,,3,"0,94831269","0,87960811","0,003914986","6,90E-04","3,54E-04","0,276021872","0,005101994","0,001942386","0,001921418","-4,793633436","-3,062280966","0,287105367",0,0,0,0,0,0,"0,008368201","0,9958159",0,0,"0,008368201","0,016736402",0,"3,221757322",0,"0,054393305",0,0,0,0,0,"0,087866109","0,041841004",0,0,0,0,0,0,,,,,,,,,,
3530,PP15,,,20121015T120000000,,,,,,,,,,,,,,,,,,3,"0,944318971","0,888805068","0,006264825","0,002606177","3,98E-04","0,193900493","0,003613995","0,003783133","8,68E-04","-6,7712954","-5,582242584","2,071494488","0,025316456","0,008438819","0,004219409",0,"0,016877637",0,"0,004219409","0,898734177","0,042194093","0,004219409",0,0,0,"2,751054852",0,"0,084388186","0,004219409","0,016877637",0,"0,004219409","0,029535865","0,135021097","0,105485232","0,021097046",0,"0,033755274","0,016877637",0,"0,021097046",,,,,,,,,,
3531,PP16,,,20121015T132500000,,,,,,,,,,,,,,,,,,1,"0,636155825","0,11461472","0,031596933","0,02575433","0,016682735","2,48E-04","2,74E-06","0,026933518","-5,24E-04","-4,5568375","-6,138846","-1,31627725",0,0,0,0,0,0,0,"0,75",0,0,0,0,0,"0,25","1,25","0,25","0,25","1,5",0,0,0,"2,5",0,0,"0,25",0,0,"0,5",0,,,,,,,,,,
3532,PP16,,,20121015T132600000,,,,,,,,,,,,,,,,,,1,"0,822396898","0,257443784","0,018517476","0,275577579","0,009004188","0,001296316","0,006295781","0,038707008","-0,257569662","-4,9912018","-4,213238179","-3,447890592","0,016129032","0,290322581",0,"0,14516129","0,096774194","0,048387097","0,258064516","0,467741935","0,193548387","0,14516129","1,306451613","1,935483871","0,919354839","0,177419355","0,516129032","0,338709677","0,387096774","1,532258065",0,"0,112903226","0,483870968","0,967741935",0,"0,032258065","0,048387097","0,048387097",0,"0,016129032","0,016129032",,,,,,,,,,
3533,PP16,,,20121015T133300000,,,,,,,,,,,,,,,,,,1,"0,85726977","0,639627212","0,008408706","0,092703225","0,025125381","0,008826201","0,002776266","0,003939261","-0,101528779","-22,97667202","-4,542986293","-7,901940918",0,"0,797979798","0,191919192","0,151515152","0,131313131","0,424242424","0,101010101","0,636363636","0,121212121","0,111111111","0,080808081","0,747474747","0,636363636","0,04040404","0,04040404","0,050505051","0,090909091","0,151515152",0,"0,04040404",0,"0,333333333",0,"0,242424242","0,080808081",0,0,0,1,,,,,,,,,,
3534,PP16,,,20121015T133400000,,,,,,,,,,,,,,,,,,1,"0,895078225","0,617843504","0,016964619","0,235625825","0,010341884","0,00642709","0,002743917","0,016013881","-0,229352601","-18,26527229","-3,054017999","-0,21536405","0,126903553","0,14213198","0,101522843","0,304568528","0,121827411","0,228426396","0,005076142","0,720812183","0,060913706","0,086294416","0,14213198","0,796954315","0,426395939","0,040609137","1,203045685","0,258883249","0,147208122","0,573604061",0,0,"0,182741117","0,294416244",0,0,"0,015228426","0,299492386","0,091370558",0,"0,299492386",,,,,,,,,,
3535,PP16,,,20121015T133500000,,,,,,,,,,,,,,,,,,1,"0,852754364","0,52119651","0,026373793","0,259051938","0,002770387","0,069231693","0,004506845","0,029533432","-0,238826433","-4,646610578","0,541809064","-1,43143966","0,244186047","0,534883721","0,348837209","0,389534884","0,122093023","0,511627907","0,11627907","0,354651163","0,058139535","0,151162791","0,546511628","0,808139535","1,680232558","0,087209302","0,238372093","0,034883721","0,23255814","0,534883721",0,"0,075581395","0,534883721","0,546511628","0,01744186","0,034883721",0,"0,418604651","0,087209302",0,"1,720930233",,,,,,,,,,
3536,PP16,,,20121015T133600000,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,PP16,,,20121015T133700000,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
3538,PP16,,,20121015T133800000,,,,,,,,,,,,,,,,,,1,"0,827115565","0,324081978","0,102236435","0,143530629","0,009202875","0,056505308","0,00148982","0,14209859","-0,153325986","-2,947114954","4,30924538","-4,739099125","0,458333333","0,6875","0,458333333","0,3125","0,041666667","0,625","0,083333333","0,3125","0,041666667","0,1875","0,083333333","0,875","2,208333333",0,"1,479166667","0,5625",0,"1,895833333",0,"0,104166667",0,"0,041666667",0,0,"0,125","1,020833333","0,208333333",0,"1,6875",,,,,,,,,,
3539,PP16,,,20121015T133900000,,,,,,,,,,,,,,,,,,1,"0,874858063","0,500170725","0,187769337","0,13756856","0,001045902","0,011918807","0,032393894","0,172417138","-0,118259057","-1,746265946","-2,216285423","-5,201438129","0,751824818","0,729927007","0,489051095","0,343065693","0,051094891","0,313868613","0,01459854","0,284671533","0,02919708","0,131386861",0,"0,474452555","1,00729927",0,"0,868613139","0,116788321","0,00729927","1,562043796","0,226277372","0,459854015","0,00729927","0,01459854","0,605839416",0,0,"2,649635036","0,518248175",0,"1,715328467",,,,,,,,,,
3540,PP16,,,20121015T134000000,,,,,,,,,,,,,,,,,,1,"0,861907844","0,560880418","0,023854318","0,12081809","0,011664925","0,005542913","4,94E-04","0,009866959","-0,100118","-10,03261735","-3,323821827","-3,716774668","0,130081301","0,447154472","0,195121951","0,284552846","0,178861789","0,073170732","0,024390244","0,837398374","0,016260163","0,024390244","0,024390244","0,455284553","0,219512195",0,"0,87804878","0,170731707",0,"0,609756098",0,"0,008130081","0,12195122","0,707317073",0,"0,845528455","0,081300813","0,284552846","0,12195122",0,"0,93495935",,,,,,,,,,
3541,PP16,,,20121015T142300000,,,,,,,,,,,,,,,,,,1,"0,826243924","0,291463226","0,008429559","0,208454058","0,015380697","0,004027167","3,20E-04","0,069052893","-0,215405337","-2,158039776","-4,447166863","-5,458550913","0,151162791","0,488372093","0,325581395","0,139534884","0,23255814",0,"0,558139535","0,720930233","0,127906977","0,023255814","0,069767442","0,127906977","0,26744186",0,"2,488372093","0,38372093","0,26744186","2,26744186",0,0,"1,837209302","0,209302326",0,"0,360465116","0,023255814","0,337209302","0,174418605",0,"1,186046512",,,,,,,,,,
3542,PP16,,,20121015T142400000,,,,,,,,,,,,,,,,,,1,"0,816178497","0,126660645","0,014486765","0,102180846","0,062239615","0,017719281","0,001037876","0,05058729","-0,162180696","-3,559650542","-6,063215805","-3,235399499","0,415584416","0,532467532","0,103896104","0,38961039","0,155844156","0,168831169","0,25974026","0,636363636","0,246753247","0,025974026","0,116883117","1,493506494","1,623376623","0,025974026","1,402597403","0,454545455","0,831168831","2,272727273",0,0,"1,025974026","1,272727273","0,012987013",0,0,"0,818181818","0,051948052",0,"0,844155844",,,,,,,,,,
3543,PP16,,,20121015T143700000,,,,,,,,,,,,,,,,,,2,"0,78388872","0,069472962","0,101658608","0,342671801","0,001552085","0,002201974","0,002572288","0,239064835","-0,249998074","0,799392332","-0,517817783","-4,854230171","0,057142857","0,114285714","0,028571429",0,"0,257142857","0,085714286","0,057142857","0,857142857",0,"0,057142857","0,142857143","1,057142857","0,342857143",0,"1,914285714","0,885714286","0,028571429","3,085714286",0,0,"0,057142857",0,0,0,"0,942857143","0,228571429","0,171428571",0,"0,142857143",,,,,,,,,,
3544,PP16,,,20121015T143800000,,,,,,,,,,,,,,,,,,2,"0,898930425","0,60966596","0,262497929","0,029631813","0,003562491","0,019193869","0,021809789","0,022927876","0,203976274","-19,65848055","0,119324418","-9,629183082","0,195266272","0,295857988","0,142011834","0,017751479","0,071005917","0,396449704",0,"0,49704142","0,041420118","0,130177515","0,023668639","0,573964497","0,384615385","0,059171598","2,189349112","1,355029586","0,071005917","1,514792899","0,25443787","0,00591716","0,01183432","0,124260355","0,106508876",0,0,"0,532544379",0,0,"0,331360947",,,,,,,,,,
3545,PP16,,,20121015T144500000,,,,,,,,,,,,,,,,,,2,"0,85702811","0,471031066","0,066567202","0,094016054","0,018054941","0,004448309","0,008427096","0,002901958","-0,044713863","-10,38913958","-0,775192919","-0,058710593","0,1","0,3375","0,25","0,15","0,0375","0,4625",0,"0,6",0,"0,175",0,"1,25","2,1125","0,1625","1,0625","0,125","0,1375","0,125",0,"0,0375","0,1","0,1375","0,1625",0,"0,0125","0,2125","0,0875","0,05","0,6",,,,,,,,,,
3546,PP16,,,20121015T144600000,,,,,,,,,,,,,,,,,,2,"0,770926991","0,702567961","0,062779637","0,073215467","7,55E-04","0,165803718","0,024706559","8,90E-04","-0,024622228","-6,061170545","-29,05655668","1,985197632","0,772727273","0,318181818","0,409090909","0,136363636",0,"0,909090909",0,"0,090909091","0,5",0,"0,045454545","0,5","0,636363636","0,181818182",0,0,"0,090909091","0,454545455",0,"0,409090909",0,"0,136363636",0,0,0,"1,954545455","0,136363636","0,090909091","2,090909091",,,,,,,,,,
3547,PP16,,,20121015T144700000,,,,,,,,,,,,,,,,,,2,"0,796797266","0,374546465","0,152593987","0,086626466","0,017289733","0,013622187","0,002975298","0,005395841","0,061314426","-5,207653122","-4,207122666","-1,203020959","0,267857143","0,946428571","0,696428571","0,625","0,142857143","0,5","0,125","0,446428571",0,"0,053571429","0,017857143","0,017857143","2,482142857",0,"0,125",0,"0,035714286","0,196428571","0,25","0,053571429","0,017857143","0,5","0,196428571","0,232142857",0,"0,482142857",0,0,"3,428571429",,,,,,,,,,
3548,PP16,,,20121015T153000000,,,,,,,,,,,,,,,,,,2,"0,761054127","0,122300642","0,02422979","0,219147262","0,009364504","1,30E-04","1,28E-04","0,15207051","-0,222544184","-0,251156853","-1,496595316","-9,739472701",0,"0,226804124","0,041237113","0,742268041","0,030927835","0,010309278","0,432989691","0,93814433",0,0,"0,092783505",0,"0,412371134",0,"3,309278351","1,164948454","0,226804124","3,670103093",0,0,"0,051546392","0,010309278","0,06185567","0,257731959","0,402061856",0,0,0,"0,536082474",,,,,,,,,,
3549,PP16,,,20121015T153100000,,,,,,,,,,,,,,,,,,2,"0,753354008","0,095464808","0,101602727","0,153591849","0,028656207","0,00284996","6,85E-05","0,111364332","-0,103100234","0,003497624","-2,662572257","-5,952864758","0,092307692","0,138461538","0,076923077","0,769230769",0,0,"0,230769231","0,907692308",0,0,0,"0,046153846","0,169230769",0,"2,707692308","1,261538462","0,276923077","3,276923077",0,0,0,"0,538461538",0,"0,030769231","0,938461538","0,215384615",0,"0,276923077","0,292307692",,,,,,,,,,
3550,PP16,,,20121015T154000000,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,PP16,,,20121015T154100000,,,,,,,,,,,,,,,,,,3,"0,825343863","0,353106871","0,013192303","0,200887822","0,019111281","0,011873515","0,00176489","0,007200557","-0,194082695","-1,238077192","-2,622242081","-9,321914969","0,032967033","0,285714286","0,098901099","0,21978022","0,120879121","0,373626374","0,032967033","0,604395604","0,076923077","0,076923077","0,021978022","1,736263736","2,43956044","0,098901099","0,263736264","0,054945055","0,395604396","1,032967033",0,"0,208791209","0,67032967","0,494505495","0,186813187","0,142857143","0,076923077","0,065934066",0,"0,010989011","0,153846154",,,,,,,,,,
3552,PP16,,,20121015T154800000,,,,,,,,,,,,,,,,,,3,"0,84874975","0,357075946","0,122458994","0,282548663","0,003157722","0,00114976","0,001949989","0,006157094","-0,160796256","-15,5872662","-7,412122302","-0,316598608",0,"0,606060606","0,318181818","0,348484848",0,"0,666666667",0,"0,363636364","0,121212121","0,045454545",0,"0,409090909","1,196969697","0,045454545","1,212121212","0,212121212","0,272727273","0,575757576",0,0,"0,454545455","0,272727273",0,0,"0,03030303",0,0,0,"1,181818182",,,,,,,,,,
3553,PP16,,,20121015T154900000,,,,,,,,,,,,,,,,,,3,"0,7670621","0,209896103","0,226790279","0,065169395","0,030361944","0,009834919","0,002250876","0,04870356","0,107942473","-4,617576668","-6,0902936","-0,181510714","0,161290323","0,387096774","0,419354839","0,225806452","0,161290323","0,225806452","0,064516129","0,35483871","0,032258065","0,096774194",0,"0,322580645",2,"0,64516129","0,774193548","0,129032258","0,612903226","0,903225806",0,0,"0,032258065",0,"0,032258065",0,"0,129032258","0,387096774",0,0,"0,677419355",,,,,,,,,,
3554,PP16,,,20121015T161700000,,,,,,,,,,,,,,,,,,3,"0,769857743","0,170681828","0,014069699","0,240664174","0,008764116","8,88E-04","2,93E-04","0,106760022","-0,242799533","-1,798402345","-3,977580953","-13,53855322","0,029411765","0,257352941","0,110294118","0,345588235","0,110294118","0,051470588","0,580882353","0,852941176","0,066176471","0,014705882","0,419117647",0,"0,485294118","0,073529412","2,448529412","0,625","0,198529412","3,132352941",0,"0,066176471","0,286764706","0,235294118","0,007352941","0,397058824","0,463235294","0,036764706",0,0,"0,25",,,,,,,,,,
3555,PP16,,,20121015T161800000,,,,,,,,,,,,,,,,,,3,"0,738501725","0,127019576","0,013888629","0,186120457","0,049760572","1,81E-04","1,47E-04","0,166477449","-0,240474302","-0,570451949","-0,557167717","-17,07087638",0,"0,095238095","0,063492063","0,666666667","0,015873016","0,047619048","0,46031746","0,904761905",0,"0,015873016",0,0,"0,936507937",0,"2,904761905","0,841269841","0,73015873","3,301587302",0,"0,26984127","0,19047619","0,015873016",0,"0,444444444","0,492063492",0,0,0,"0,301587302",,,,,,,,,,
3556,PP16,,,20121015T161900000,,,,,,,,,,,,,,,,,,3,"0,806380983","0,506598785","0,008342737","0,120426449","0,032453076","0,002910126","2,65E-04","0,058947266","-0,140308448","-5,464625102","-4,585781537","-13,91094695","0,166666667","0,185897436","0,192307692","0,467948718",0,"0,237179487","0,269230769","0,826923077","0,051282051","0,051282051","0,038461538","0,070512821","1,596153846",0,"1,416666667","0,275641026","0,801282051","1,397435897",0,"0,134615385","0,858974359","0,891025641","0,512820513","0,108974359","0,096153846","0,365384615","0,057692308",0,"0,557692308",,,,,,,,,,
3557,PP17,,,20121017T132300000,,,,,,,,,,,,,,,,,,1,"0,885861802","0,351776928","0,015267909","0,054278779","0,030004522","0,043400518","0,001967157","0,024860795","-0,065220053","-8,070917615","-1,767369475","-6,751224915","0,192307692","0,25","0,134615385","0,576923077",0,"0,730769231",0,"0,634615385",0,"0,134615385","0,057692308","1,903846154","1,615384615",0,0,"1,019230769","0,211538462","0,038461538",0,"0,403846154","0,596153846","0,692307692","0,346153846","0,134615385","0,115384615","0,557692308",0,0,"0,5",,,,,,,,,,
3558,PP17,,,20121017T132400000,,,,,,,,,,,,,,,,,,1,"0,919820735","0,607652365","0,093343935","0,062979493","0,002736592","0,017377733","0,013141336","0,017137667","0,02645104","-8,84275882","-2,629523244","-0,185136102","0,192771084","0,271084337","0,186746988","0,385542169",0,"0,506024096",0,"0,704819277","0,060240964","0,060240964","0,012048193","0,457831325","0,626506024","0,018072289","1,475903614","1,234939759","0,246987952","0,192771084","0,253012048","0,34939759","0,373493976","0,078313253","0,674698795","0,048192771",0,"0,43373494",0,0,"0,445783133",,,,,,,,,,
3559,PP17,,,20121017T133100000,,,,,,,,,,,,,,,,,,1,"0,94608473","0,878132228","0,008656448","0,010152538","0,016574865","0,004010962","3,53E-04","9,61E-04","-0,011082757","-26,45617487","-4,806064775","-3,044385058",0,0,0,"0,191666667","0,0625","0,995833333",0,"0,945833333","0,004166667",0,0,0,0,0,"0,566666667","1,6",0,0,0,0,0,0,0,"0,066666667",0,0,0,0,0,,,,,,,,,,
3560,PP17,,,20121017T133200000,,,,,,,,,,,,,,,,,,1,"0,94011877","0,825652377","0,046207858","0,017969653","0,018002547","0,005993138","0,0016222","0,001115261","0,018879949","-27,9185446","-4,026567543","-2,967028482",0,"0,029288703",0,"0,338912134",0,"0,937238494",0,"0,870292887","0,0041841","0,033472803",0,0,0,0,"0,380753138","1,19665272",0,0,0,0,0,0,0,"0,112970711",0,0,0,0,"0,046025105",,,,,,,,,,
3561,PP17,,,20121017T133300000,,,,,,,,,,,,,,,,,,1,"0,889675219","0,41219737","0,23523301","0,138716435","0,0057312","0,018480435","0,003415028","0,003520215","0,096077091","-7,068322925","6,593619387","-4,216525211","0,298507463","0,582089552","0,559701493","0,350746269",0,"0,537313433",0,"0,268656716",0,"0,365671642",0,"0,02238806","0,694029851",0,"0,253731343","0,231343284","0,104477612","0,044776119","1,141791045","0,223880597","0,164179104","0,23880597","0,402985075","0,559701493","0,014925373","0,701492537",0,0,"0,71641791",,,,,,,,,,
3562,PP17,,,20121017T133400000,,,,,,,,,,,,,,,,,,1,"0,87573923","0,446319444","0,425770154","0,080403868","0,001852798","0,028789287","0,003166482","0,004712632","0,344940966","12,11654595","4,340144536","-2,070168095","0,370689655","0,99137931","0,982758621","0,172413793",0,"0,525862069",0,"0,043103448",0,"0,034482759",0,"0,043103448","0,431034483",0,"0,49137931","0,077586207",0,0,"3,112068966","0,051724138",0,"0,068965517",0,0,0,"0,922413793","0,025862069",0,"1,146551724",,,,,,,,,,
3563,PP17,,,20121017T133500000,,,,,,,,,,,,,,,,,,1,"0,899969014","0,549072005","0,043865021","0,273321566","0,002520112","0,022117184","0,005554693","0,027997852","-0,234724485","-1,833197604","4,951776788","0,923206895","0,198113208","0,537735849","0,490566038","0,344339623","0,051886792","0,589622642",0,"0,216981132",0,"0,33490566","0,188679245","0,613207547","1,061320755","0,070754717","0,712264151",0,"0,08490566","0,066037736","0,287735849","0,150943396","0,033018868","0,099056604","0,127358491","0,377358491",0,"0,448113208","0,004716981",0,"0,528301887",,,,,,,,,,
3564,PP17,,,20121017T133600000,,,,,,,,,,,,,,,,,,1,"0,935690763","0,772702014","0,02444033","0,062233687","0,007931046","0,008141977","0,005428186","0,004848881","-0,039320471","-17,76175496","-0,952630894","-1,880675363","0,083333333","0,15","0,116666667","0,383333333",0,"0,858333333",0,"0,808333333","0,004166667","0,045833333",0,"0,0375","0,491666667",0,"0,141666667","0,466666667",0,"0,004166667","0,166666667",0,"0,1","0,008333333",0,"0,166666667",0,"0,154166667","0,004166667",0,"0,308333333",,,,,,,,,,
3565,PP17,,,20121017T141900000,,,,,,,,,,,,,,,,,,1,"0,926191452","0,568078951","0,002114381","0,108073945","0,037162704","0,013949164","0,001021419","0,006244821","-0,113046407","-24,44053574","-1,497112071","-2,748385984","0,058577406","0,020920502",0,"0,10460251","0,108786611","0,535564854",0,"0,711297071","0,025104603","0,117154812",0,"0,167364017","0,435146444",0,0,"0,543933054",0,0,0,0,"0,108786611",0,0,"0,40167364",0,"0,175732218","0,062761506","0,075313808","0,020920502",,,,,,,,,,
3566,PP17,,,20121017T142000000,,,,,,,,,,,,,,,,,,1,"0,936605475","0,728626394","0,001573757","0,044381519","0,014315871","0,027801054","0,002339034","0,006827308","-0,047267936","-21,65645348","-4,259083548","-1,327208291","0,179166667","0,008333333",0,"0,091666667","0,058333333","0,783333333",0,"0,745833333","0,058333333","0,075","0,05",0,"0,745833333",0,"0,033333333","1,158333333",0,"0,004166667",0,"0,066666667","0,0125",0,0,"0,4625",0,"0,5","0,6875","0,091666667",0,,,,,,,,,,
3567,PP17,,,20121017T143500000,,,,,,,,,,,,,,,,,,2,"0,927750875","0,636134689","0,022554525","0,098851677","0,004315596","0,008940548","0,002632828","0,029791567","-0,081879162","-11,5459037","-6,305260365","-6,071071922","0,294117647","0,156862745","0,058823529","0,254901961",0,"0,764705882","0,039215686","0,725490196",0,"0,039215686",0,"0,196078431","1,666666667",0,"1,411764706","0,235294118","0,31372549","0,431372549","0,019607843","0,117647059","1,019607843","0,019607843","0,019607843","0,039215686",0,"0,529411765","0,156862745",0,"0,078431373",,,,,,,,,,
3568,PP17,,,20121017T143600000,,,,,,,,,,,,,,,,,,2,"0,900407717","0,630494631","0,030648921","0,083514851","0,014030093","0,043246164","0,004746826","0,010635908","-0,055551129","-9,207807463","-3,414094437","-1,116771861","0,304347826","0,310559006","0,223602484","0,577639752",0,"0,726708075","0,01863354","0,614906832","0,062111801","0,02484472","0,037267081","0,931677019","1,062111801",0,"1,180124224","0,51552795","0,378881988","0,223602484",0,"0,155279503","0,074534161","0,534161491","0,527950311","0,01863354",0,"0,658385093","0,037267081",0,"0,826086957",,,,,,,,,,
3569,PP17,,,20121017T144300000,,,,,,,,,,,,,,,,,,2,"0,916257572","0,776601366","0,004239675","0,035481307","0,014728375","0,088108276","2,16E-04","0,004692416","-0,034033749","-21,04120209","2,797864081","1,216315745","0,122270742","0,131004367","0,004366812","0,855895197","0,017467249","0,88209607","0,004366812","0,790393013","0,017467249","0,034934498",0,"0,270742358","0,554585153",0,"1,978165939","0,558951965","0,030567686","0,069868996",0,0,"0,152838428","0,109170306","0,03930131","0,004366812",0,"0,279475983",0,0,"0,030567686",,,,,,,,,,
3570,PP17,,,20121017T144400000,,,,,,,,,,,,,,,,,,2,"0,932361901","0,844586239","0,003214954","0,050536016","0,02147569","0,014166737","4,65E-04","0,007490634","-0,049559659","-22,56101063","4,026292189","-6,068297729","0,036199095","0,063348416",0,"0,877828054",0,"0,592760181",0,"0,561085973",0,"0,339366516","0,009049774","0,153846154","0,253393665",0,"0,65158371","0,294117647",0,"0,004524887",0,"0,045248869",0,0,0,"0,090497738",0,"0,095022624",0,0,"0,045248869",,,,,,,,,,
3571,PP17,,,20121017T144500000,,,,,,,,,,,,,,,,,,2,"0,841981134","0,587598661","0,0572396","0,039303183","0,016543055","0,329141993","0,003047395","0,00321273","0,005987529","-7,056273009","-1,062914511","-2,741444118","0,609589041","0,705479452","0,102739726","0,671232877","0,006849315","0,821917808",0,"0,301369863","0,01369863","0,04109589",0,"0,746575342","2,328767123",0,"0,657534247","0,589041096","0,047945205",0,"0,205479452","0,143835616","0,034246575","0,205479452","0,068493151",0,0,"1,595890411",0,0,"0,445205479",,,,,,,,,,
3572,PP17,,,20121017T144600000,,,,,,,,,,,,,,,,,,2,"0,910489963","0,577123715","0,071531497","0,103044565","0,005430072","0,014167846","0,006624091","0,052962479","-0,052631765","-7,305426266","-1,975402281","-1,677300792","0,348571429","0,268571429","0,131428571","0,462857143",0,"0,662857143","0,04","0,491428571","0,114285714","0,148571429","0,04","0,165714286","1,405714286",0,"0,697142857","0,582857143","0,222857143","0,348571429","0,337142857","0,228571429","0,36","0,165714286","0,091428571","0,205714286","0,04","0,777142857","0,011428571","0,028571429","0,342857143",,,,,,,,,,
3573,PP17,,,20121017T151400000,,,,,,,,,,,,,,,,,,2,"0,94135199","0,637811027","0,001946724","0,050146971","0,017781265","0,022565203","0,003117845","0,050106906","-0,081373154","-14,54233959","-3,522564554","-4,604548","0,223175966","0,042918455","0,021459227","0,214592275","0,210300429","0,806866953",0,"0,793991416","0,030042918","0,021459227","0,051502146","0,313304721","1,107296137",0,0,"0,364806867","0,270386266","0,381974249",0,"0,025751073","0,278969957",0,"0,030042918",0,0,"0,394849785","0,39055794","0,064377682","0,0472103",,,,,,,,,,
3574,PP17,,,20121017T151500000,,,,,,,,,,,,,,,,,,2,"0,920172623","0,57350057","0,00215405","0,084469909","0,024337336","0,016918713","0,002009809","0,041895496","-0,115353687","-14,44615416","-3,258138013","-3,645807494","0,346320346","0,012987013","0,017316017","0,341991342","0,116883117","0,614718615","0,004329004","0,822510823","0,025974026","0,034632035","0,034632035","0,151515152","1,043290043",0,"0,203463203","0,913419913","0,359307359","0,718614719",0,"0,112554113","0,194805195","0,004329004",0,"0,112554113",0,"0,961038961","0,212121212","0,025974026","0,03030303",,,,,,,,,,
3575,PP17,,,20121017T153300000,,,,,,,,,,,,,,,,,,3,"0,917273781","0,676295852","0,028861885","0,046725079","0,006479465","0,017062159","0,002800316","0,017082796","-0,023671429","-12,84242334","-3,023717579","0,466479843","0,141843972","0,113475177","0,007092199","0,531914894","0,007092199","0,503546099",0,"0,716312057","0,042553191","0,042553191","0,007092199","0,489361702","0,333333333",0,"0,432624113","0,170212766","0,468085106","0,794326241","0,035460993","0,326241135","0,276595745","0,290780142","0,063829787","0,014184397",0,"0,283687943",0,"0,035460993","0,092198582",,,,,,,,,,
3576,PP17,,,20121017T153400000,,,,,,,,,,,,,,,,,,3,"0,936222979","0,702667574","0,060113812","0,02293046","0,004467109","0,006789613","0,003197617","0,011615674","0,030474686","-19,01791536","-2,702872995","-6,737219914","0,092165899","0,055299539","0,032258065","0,276497696","0,046082949","0,746543779","0,013824885","0,866359447","0,032258065","0,032258065","0,004608295","0,230414747","0,267281106","0,004608295","2,732718894","0,926267281","0,193548387","0,198156682","0,00921659","0,225806452","0,055299539","0,110599078","0,004608295","0,129032258",0,"0,230414747",0,0,"0,124423963",,,,,,,,,,
3577,PP17,,,20121017T154100000,,,,,,,,,,,,,,,,,,3,"0,923842984","0,641197483","0,025613419","0,053111453","0,010558248","9,75E-04","9,97E-04","0,016771878","-0,029216287","-19,64432541","-0,823047232","4,113153613","0,081081081","0,040540541",0,"0,603603604","0,004504505","0,90990991",0,"0,842342342",0,"0,040540541",0,"0,063063063","0,463963964",0,"2,477477477","0,783783784","0,040540541","0,472972973",0,"0,22972973","0,036036036","0,013513514","0,099099099",0,0,"0,108108108",0,0,"0,072072072",,,,,,,,,,
