PP;Blok;Condition;timestamp;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;;
PP18;2;I;20121019T105900000;0,906047;0,882714;0,023451;0,003439;0,050517;0,009413;0,000285;0,002715;-0,028667;-19,160407;-9,354544;1,238251;0,004167;0,004167;0,037500;0,079167;0,016667;0,066667;0,000000;0,720833;0,237500;0,012500;0,012500;0,004167;0,000000;0,062500;0,000000;0,004167;0,000000;0,070833;0,000000;0,020833;0,025000;0,000000;0,004167;0,004167;0,000000;0,004167;0,000000;0,000000;0,000000;;
PP18;2;I;20121019T110000000;0,920326;0,898168;0,026565;0,002684;0,023915;0,006114;0,000187;0,019077;-0,014537;-12,806791;-10,018133;-0,217885;0,066946;0,000000;0,000000;0,188285;0,000000;0,012552;0,000000;0,824268;0,129707;0,000000;0,000000;0,000000;0,029289;0,000000;0,000000;0,163180;0,020921;0,050209;0,062762;0,167364;0,117155;0,301255;0,050209;0,004184;0,000000;0,138075;0,000000;0,087866;0,000000;;
PP18;2;I;20121019T110100000;0,900637;0,965819;0,016873;0,000272;0,047707;0,002151;0,000085;0,002101;-0,030834;-29,330570;-12,063226;3,517407;0,000000;0,008333;0,004167;0,025000;0,033333;0,000000;0,000000;0,520833;0,420833;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,041667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004167;;
PP18;2;I;20121019T110200000;0,931045;0,930337;0,028589;0,001370;0,014114;0,007598;0,000313;0,002839;0,013053;-22,071086;-10,976538;1,578414;0,029536;0,000000;0,000000;0,029536;0,025316;0,008439;0,012658;0,742616;0,223629;0,000000;0,033755;0,016878;0,000000;0,004219;0,000000;0,050633;0,054852;0,008439;0,000000;0,016878;0,004219;0,000000;0,004219;0,000000;0,000000;0,042194;0,004219;0,000000;0,025316;;
PP18;2;I;20121019T110300000;0,917866;0,920285;0,015121;0,001991;0,035455;0,014484;0,000247;0,003613;-0,022826;-21,377826;-11,946313;5,145617;0,068807;0,004587;0,000000;0,059633;0,050459;0,004587;0,000000;0,344037;0,591743;0,004587;0,018349;0,050459;0,000000;0,013761;0,000000;0,064220;0,000000;0,013761;0,000000;0,004587;0,000000;0,009174;0,000000;0,000000;0,000000;0,215596;0,000000;0,000000;0,000000;;
PP18;2;I;20121019T110400000;0,907910;0,948381;0,018652;0,000679;0,049058;0,003009;0,000112;0,001855;-0,030406;-25,135632;-12,399798;4,321551;0,000000;0,000000;0,000000;0,020833;0,066667;0,033333;0,000000;0,354167;0,629167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,066667;0,000000;0,004167;0,000000;0,016667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP18;2;I;20121019T110500000;0,906056;0,886977;0,015065;0,003279;0,041059;0,012341;0,000317;0,014030;-0,039158;-18,923487;-12,595078;2,861494;0,061135;0,030568;0,000000;0,048035;0,000000;0,013100;0,000000;0,419214;0,506550;0,000000;0,000000;0,000000;0,061135;0,013100;0,000000;0,157205;0,017467;0,091703;0,000000;0,000000;0,004367;0,000000;0,039301;0,000000;0,000000;0,122271;0,000000;0,000000;0,043668;;
PP18;2;I;20121019T110600000;0,897253;0,880364;0,024143;0,008858;0,059454;0,004845;0,000214;0,007247;-0,046162;-21,846999;-12,735835;4,475854;0,070352;0,030151;0,060302;0,155779;0,035176;0,120603;0,025126;0,412060;0,512563;0,020101;0,000000;0,070352;0,035176;0,005025;0,000000;0,070352;0,000000;0,221106;0,000000;0,145729;0,005025;0,055276;0,030151;0,000000;0,000000;0,125628;0,000000;0,000000;0,085427;;
PP18;2;I;20121019T110700000;0,915220;0,842165;0,024808;0,007318;0,022038;0,005810;0,000269;0,005408;-0,004146;-18,456278;-11,863038;2,258393;0,009091;0,031818;0,022727;0,181818;0,013636;0,045455;0,000000;0,413636;0,527273;0,004545;0,000000;0,054545;0,068182;0,000000;0,000000;0,063636;0,072727;0,077273;0,000000;0,077273;0,104545;0,136364;0,000000;0,045455;0,000000;0,013636;0,000000;0,000000;0,054545;;
PP18;2;I;20121019T110800000;0,890056;0,914725;0,007907;0,002962;0,065331;0,005862;0,000240;0,002614;-0,057596;-23,586939;-11,017476;4,364741;0,000000;0,041841;0,000000;0,196653;0,000000;0,096234;0,000000;0,443515;0,514644;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,016736;0,000000;0,000000;0,000000;0,209205;0,050209;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004184;;
PP18;2;I;20121019T110900000;0,896592;0,895500;0,007856;0,003531;0,055101;0,005899;0,000674;0,003986;-0,049512;-19,163354;-11,295433;4,219598;0,061404;0,043860;0,000000;0,175439;0,000000;0,030702;0,035088;0,425439;0,526316;0,000000;0,035088;0,000000;0,013158;0,004386;0,000000;0,017544;0,021930;0,061404;0,000000;0,214912;0,013158;0,017544;0,004386;0,000000;0,000000;0,105263;0,000000;0,000000;0,004386;;
PP18;2;I;20121019T111000000;0,894491;0,869921;0,009350;0,001132;0,112550;0,004547;0,000181;0,003031;-0,103834;-22,929432;-14,886660;7,013596;0,000000;0,016736;0,000000;0,066946;0,000000;0,033473;0,000000;0,046025;0,912134;0,000000;0,000000;0,000000;0,012552;0,000000;0,000000;0,025105;0,004184;0,025105;0,000000;0,041841;0,000000;0,000000;0,020921;0,000000;0,000000;0,000000;0,000000;0,000000;0,004184;;
PP18;2;I;20121019T111100000;0,923423;0,821375;0,024341;0,009126;0,027172;0,006849;0,000521;0,008921;-0,016145;-16,701995;-8,623070;1,899315;0,059406;0,084158;0,004950;0,331683;0,000000;0,183168;0,000000;0,564356;0,326733;0,004950;0,000000;0,000000;0,257426;0,168317;0,000000;0,128713;0,054455;0,049505;0,000000;0,000000;0,099010;0,004950;0,193069;0,000000;0,000000;0,099010;0,000000;0,000000;0,237624;;
PP18;2;I;20121019T111200000;0,908210;0,872747;0,017882;0,006181;0,044689;0,003658;0,000099;0,012402;-0,036321;-20,511170;-9,706095;3,285969;0,000000;0,066667;0,022222;0,182222;0,000000;0,151111;0,000000;0,524444;0,351111;0,022222;0,000000;0,000000;0,013333;0,053333;0,000000;0,195556;0,182222;0,013333;0,000000;0,035556;0,048889;0,275556;0,097778;0,000000;0,004444;0,000000;0,000000;0,000000;0,048889;;
PP18;2;I;20121019T111300000;0,924077;0,911688;0,021560;0,002487;0,069728;0,002987;0,000176;0,003147;-0,048817;-22,631240;-10,572075;6,239272;0,000000;0,025000;0,000000;0,154167;0,000000;0,012500;0,000000;0,516667;0,425000;0,000000;0,000000;0,000000;0,000000;0,004167;0,000000;0,225000;0,000000;0,008333;0,000000;0,012500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,008333;;
PP18;2;I;20121019T111400000;0,911635;0,881132;0,026209;0,002931;0,053945;0,003524;0,000124;0,004731;-0,029712;-20,819268;-9,647400;1,300961;0,012605;0,012605;0,033613;0,075630;0,004202;0,071429;0,000000;0,605042;0,302521;0,046218;0,000000;0,000000;0,021008;0,008403;0,000000;0,235294;0,025210;0,042017;0,000000;0,054622;0,012605;0,000000;0,000000;0,000000;0,000000;0,016807;0,000000;0,000000;0,012605;;
PP18;2;I;20121019T111500000;0,910613;0,903458;0,023176;0,001345;0,037561;0,007592;0,000394;0,009414;-0,020024;-16,001563;-12,293481;1,151169;0,096257;0,048128;0,080214;0,117647;0,048128;0,016043;0,000000;0,540107;0,363636;0,005348;0,000000;0,000000;0,032086;0,000000;0,000000;0,122995;0,005348;0,112299;0,000000;0,010695;0,000000;0,000000;0,021390;0,000000;0,000000;0,139037;0,106952;0,000000;0,112299;;
PP18;3;R;20121019T113000000;0,900790;0,576258;0,118276;0,014171;0,044192;0,004684;0,000324;0,021052;0,049493;-19,697511;-7,179353;-1,728076;0,034783;0,065217;0,043478;0,265217;0,021739;0,200000;0,000000;0,704348;0,056522;0,013043;0,000000;0,000000;0,000000;0,034783;0,073913;0,560870;0,004348;0,526087;0,000000;0,082609;0,043478;0,043478;0,000000;0,021739;0,000000;0,065217;0,000000;0,047826;0,178261;;
PP18;3;R;20121019T113100000;0,909400;0,848414;0,038681;0,001441;0,110931;0,003939;0,000550;0,002125;-0,073124;-22,142851;-7,829247;-2,084016;0,058559;0,022523;0,018018;0,333333;0,000000;0,018018;0,000000;0,864865;0,076577;0,000000;0,000000;0,000000;0,013514;0,000000;0,000000;0,094595;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,027027;0,013514;0,000000;0,157658;0,000000;0,000000;0,072072;;
PP18;3;R;20121019T113200000;0,912918;0,729939;0,090474;0,001063;0,127171;0,003671;0,001325;0,003788;-0,038684;-28,372994;-7,783434;-5,414269;0,033333;0,004167;0,012500;0,158333;0,033333;0,104167;0,000000;0,912500;0,008333;0,000000;0,000000;0,000000;0,000000;0,012500;0,191667;0,208333;0,000000;0,120833;0,000000;0,000000;0,000000;0,000000;0,000000;0,008333;0,000000;0,058333;0,000000;0,129167;0,004167;;
PP18;3;R;20121019T113300000;0,937938;0,906556;0,033355;0,004463;0,024966;0,004816;0,000222;0,004820;0,005223;-16,543390;-1,253859;-5,291317;0,067227;0,050420;0,042017;0,214286;0,000000;0,000000;0,000000;0,911765;0,012605;0,016807;0,000000;0,000000;0,000000;0,000000;0,000000;0,042017;0,000000;0,037815;0,000000;0,000000;0,000000;0,000000;0,012605;0,000000;0,000000;0,151261;0,033613;0,067227;0,113445;;
PP18;3;R;20121019T113400000;0,937248;0,875172;0,043322;0,001078;0,045411;0,007958;0,000356;0,014422;-0,012429;-13,565167;-2,413655;-6,752082;0,099502;0,004975;0,004975;0,263682;0,000000;0,000000;0,019900;0,945274;0,009950;0,014925;0,000000;0,000000;0,000000;0,024876;0,019900;0,054726;0,199005;0,029851;0,000000;0,114428;0,074627;0,144279;0,019900;0,000000;0,000000;0,189055;0,019900;0,054726;0,004975;;
PP18;3;R;20121019T113500000;0,927934;0,830286;0,069095;0,005669;0,016471;0,009127;0,001962;0,010448;0,043181;-13,889715;-4,489384;-13,966304;0,210762;0,080717;0,089686;0,367713;0,000000;0,044843;0,000000;0,838565;0,017937;0,008969;0,000000;0,004484;0,071749;0,000000;0,103139;0,228700;0,049327;0,103139;0,000000;0,017937;0,013453;0,031390;0,067265;0,000000;0,000000;0,318386;0,000000;0,049327;0,103139;;
PP18;3;T;20121019T113800000;0,801780;0,676800;0,000806;0,027673;0,003194;0,005720;0,000014;0,149827;-0,149021;-4,971526;-8,972216;-0,137412;0,714286;0,000000;0,000000;0,714286;0,000000;0,000000;0,000000;0,714286;0,000000;0,000000;0,000000;1,000000;0,142857;0,000000;0,000000;0,142857;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000;2,285714;0,000000;0,000000;1,571429;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T113900000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;;
PP18;3;T;20121019T114000000;0,873332;0,861811;0,013170;0,031809;0,021876;0,016073;0,000060;0,003413;-0,039614;-13,363560;-11,733852;3,008991;0,097826;0,000000;0,000000;0,119565;0,000000;0,293478;0,000000;0,521739;0,402174;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,108696;0,000000;0,000000;0,000000;0,000000;0,597826;0,021739;0,097826;0,032609;0,000000;0,152174;0,010870;0,000000;0,000000;;
PP18;3;T;20121019T114100000;0,916754;0,795565;0,044994;0,015807;0,037691;0,005609;0,000163;0,012642;-0,011207;-14,261948;-10,380141;8,109649;0,000000;0,033058;0,057851;0,231405;0,000000;0,181818;0,008264;0,330579;0,495868;0,090909;0,024793;0,165289;0,305785;0,049587;0,008264;0,223140;0,123967;0,214876;0,000000;0,115702;0,000000;0,041322;0,123967;0,000000;0,000000;0,000000;0,000000;0,000000;0,016529;;
PP18;3;T;20121019T114200000;0,912955;0,840292;0,024866;0,002158;0,020328;0,005440;0,000208;0,011874;-0,003610;-16,369635;-12,864718;1,728751;0,045685;0,000000;0,000000;0,182741;0,000000;0,147208;0,000000;0,421320;0,512690;0,000000;0,000000;0,030457;0,030457;0,000000;0,000000;0,390863;0,065990;0,015228;0,000000;0,000000;0,081218;0,126904;0,045685;0,000000;0,000000;0,091371;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T114300000;0,909833;0,892193;0,014054;0,006293;0,021606;0,002890;0,000113;0,025026;-0,027475;-22,127999;-12,952281;1,877389;0,000000;0,013636;0,018182;0,068182;0,095455;0,077273;0,000000;0,331818;0,609091;0,009091;0,000000;0,000000;0,172727;0,000000;0,000000;0,218182;0,045455;0,122727;0,000000;0,081818;0,018182;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,068182;;
PP18;3;T;20121019T114400000;0,913411;0,842400;0,025278;0,003646;0,021655;0,006363;0,000123;0,027074;-0,017572;-15,831691;-13,649795;1,516188;0,016304;0,059783;0,016304;0,179348;0,000000;0,027174;0,021739;0,451087;0,461957;0,000000;0,000000;0,548913;0,000000;0,010870;0,000000;0,342391;0,233696;0,108696;0,000000;0,222826;0,081522;0,168478;0,000000;0,027174;0,000000;0,038043;0,000000;0,000000;0,010870;;
PP18;3;T;20121019T114500000;0,899681;0,869895;0,014148;0,001702;0,123926;0,006987;0,000278;0,001398;-0,110758;-18,882612;-12,767361;4,256489;0,064935;0,017316;0,000000;0,064935;0,000000;0,021645;0,000000;0,329004;0,649351;0,000000;0,000000;0,047619;0,000000;0,000000;0,000000;0,017316;0,000000;0,000000;0,000000;0,000000;0,000000;0,008658;0,017316;0,000000;0,004329;0,121212;0,000000;0,008658;0,000000;;
PP18;3;T;20121019T114600000;0,957724;0,974043;0,008589;0,002680;0,015345;0,029654;0,000505;0,000755;-0,006990;-7,545176;-9,812685;-1,205671;0,383333;0,000000;0,000000;0,062500;0,000000;0,025000;0,000000;0,954167;0,016667;0,000000;0,000000;0,104167;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004167;0,000000;0,000000;0,004167;0,000000;0,000000;0,891667;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T114700000;0,951963;0,974536;0,010011;0,004378;0,012253;0,014152;0,000268;0,000628;-0,002654;-8,446307;-11,272796;3,674944;0,079167;0,000000;0,000000;0,183333;0,000000;0,000000;0,000000;0,683333;0,262500;0,000000;0,000000;0,108333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,041667;0,000000;0,000000;0,029167;0,041667;0,000000;0,087500;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T114800000;0,949421;0,963482;0,012548;0,005297;0,010714;0,010868;0,002453;0,000478;0,000561;-7,421739;-8,829145;1,551916;0,008511;0,017021;0,025532;0,063830;0,000000;0,000000;0,004255;0,838298;0,089362;0,000000;0,000000;0,017021;0,000000;0,000000;0,000000;0,008511;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,038298;0,000000;0,000000;0,021277;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T114900000;0,919345;0,845170;0,028920;0,018397;0,016771;0,003013;0,000574;0,011703;-0,009505;-20,512913;-10,487020;4,450013;0,120482;0,096386;0,042169;0,168675;0,000000;0,096386;0,000000;0,331325;0,590361;0,006024;0,000000;0,048193;0,084337;0,000000;0,036145;0,253012;0,030120;0,210843;0,000000;0,024096;0,018072;0,096386;0,060241;0,000000;0,000000;0,337349;0,000000;0,000000;0,108434;;
PP18;3;T;20121019T115000000;0,915248;0,823982;0,029645;0,004001;0,039432;0,003419;0,000113;0,003208;-0,012504;-20,718580;-12,354193;3,767145;0,000000;0,030864;0,024691;0,197531;0,000000;0,135802;0,000000;0,580247;0,370370;0,000000;0,000000;0,000000;0,074074;0,000000;0,000000;0,123457;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,080247;0,000000;0,000000;0,000000;0,000000;0,000000;0,049383;;
PP18;3;T;20121019T115100000;0,913464;0,817876;0,036821;0,025534;0,012541;0,014310;0,000314;0,008556;-0,002615;-13,055038;-9,057110;2,555154;0,037037;0,000000;0,000000;0,250000;0,000000;0,231481;0,000000;0,750000;0,157407;0,000000;0,000000;0,000000;0,212963;0,055556;0,000000;0,462963;0,009259;0,000000;0,000000;0,000000;0,009259;0,175926;0,287037;0,018519;0,009259;0,046296;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T115200000;0,880441;0,820513;0,039386;0,008859;0,016711;0,004799;0,000440;0,019619;0,006851;-11,510550;-6,741125;1,293368;0,410714;0,008929;0,000000;0,026786;0,000000;0,008929;0,000000;0,535714;0,160714;0,187500;0,000000;0,000000;0,026786;0,044643;0,026786;0,089286;0,026786;0,142857;0,000000;0,000000;0,008929;1,705357;0,017857;0,000000;0,000000;0,776786;0,000000;0,026786;0,000000;;
PP18;3;T;20121019T115300000;0,911292;0,745521;0,014418;0,057196;0,048224;0,002012;0,000081;0,039549;-0,096153;-13,689720;-9,971296;8,468065;0,019417;0,000000;0,000000;0,072816;0,000000;0,140777;0,000000;0,412621;0,500000;0,000000;0,000000;0,000000;0,276699;0,009709;0,000000;0,140777;0,000000;0,009709;0,000000;0,000000;0,213592;1,009709;0,000000;0,689320;0,000000;0,024272;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T115400000;0,905040;0,848849;0,038690;0,003397;0,029137;0,030526;0,000403;0,015305;-0,001476;-15,987497;-14,497826;4,115380;0,106250;0,081250;0,037500;0,150000;0,000000;0,131250;0,000000;0,350000;0,556250;0,006250;0,000000;0,087500;0,187500;0,000000;0,000000;0,100000;0,143750;0,100000;0,000000;0,012500;0,006250;0,075000;0,018750;0,000000;0,000000;0,256250;0,000000;0,137500;0,043750;;
PP18;3;T;20121019T115500000;0,925734;0,929680;0,010915;0,001156;0,052322;0,009584;0,001055;0,000869;-0,041407;-12,438607;-13,020650;1,695797;0,114407;0,000000;0,000000;0,088983;0,000000;0,000000;0,000000;0,572034;0,398305;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,059322;0,000000;0,008475;0,000000;0,025424;0,000000;0,000000;0,025424;0,000000;0,000000;0,186441;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T115600000;0,943394;0,951869;0,010000;0,004147;0,028077;0,012797;0,000582;0,000904;-0,019729;-10,760225;-12,000973;2,029976;0,004854;0,019417;0,000000;0,067961;0,000000;0,000000;0,000000;0,650485;0,315534;0,000000;0,000000;0,150485;0,000000;0,029126;0,000000;0,000000;0,038835;0,004854;0,000000;0,019417;0,000000;0,043689;0,014563;0,000000;0,000000;0,004854;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T115700000;0,932196;0,941092;0,011109;0,002352;0,044090;0,011037;0,000630;0,002697;-0,034761;-10,690405;-12,986510;-0,853160;0,020833;0,000000;0,000000;0,108333;0,000000;0,041667;0,000000;0,537500;0,429167;0,004167;0,000000;0,116667;0,050000;0,000000;0,000000;0,004167;0,004167;0,004167;0,000000;0,012500;0,029167;0,004167;0,012500;0,000000;0,000000;0,037500;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T115800000;0,900671;0,903771;0,007606;0,007822;0,042275;0,009456;0,000734;0,001098;-0,038406;-14,748838;-13,844755;0,797670;0,018265;0,114155;0,018265;0,091324;0,013699;0,050228;0,009132;0,360731;0,547945;0,000000;0,004566;0,273973;0,000000;0,000000;0,000000;0,009132;0,000000;0,036530;0,000000;0,000000;0,000000;0,000000;0,041096;0,004566;0,000000;0,022831;0,000000;0,000000;0,068493;;
PP18;3;T;20121019T115900000;0,911162;0,923315;0,007810;0,001628;0,046536;0,013152;0,000460;0,000962;-0,038812;-17,083890;-15,685239;1,577434;0,054545;0,004545;0,000000;0,050000;0,000000;0,004545;0,000000;0,163636;0,786364;0,000000;0,000000;0,259091;0,000000;0,013636;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,018182;0,000000;0,004545;0,000000;0,000000;0,095455;0,000000;0,000000;0,000000;;
PP18;3;T;20121019T120000000;0,875354;0,711308;0,022979;0,029641;0,066115;0,007630;0,000150;0,008072;-0,071250;-13,243900;-10,598228;1,754897;0,013333;0,006667;0,000000;0,060000;0,000000;0,193333;0,000000;0,560000;0,340000;0,006667;0,000000;0,000000;0,013333;0,066667;0,100000;0,306667;0,166667;0,006667;0,000000;0,020000;0,220000;0,720000;0,340000;0,000000;0,000000;0,013333;0,000000;0,000000;0,006667;;
PP18;3;T;20121019T120100000;0,891935;0,549883;0,044635;0,104665;0,011831;0,002777;0,012412;0,011703;-0,081841;-13,755326;-7,914615;3,759044;0,078947;0,000000;0,000000;0,631579;0,000000;0,500000;0,000000;0,710526;0,157895;0,000000;0,052632;0,000000;0,710526;0,289474;0,000000;0,815789;0,368421;0,026316;0,000000;0,236842;0,500000;0,526316;0,210526;0,000000;0,000000;0,263158;0,157895;0,000000;0,000000;;
PP18;3;T;20121019T120200000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;;
PP18;3;T;20121019T120300000;0,910067;0,788991;0,043237;0,001005;0,026726;0,007749;0,000091;0,006409;0,012644;-19,284668;-13,139543;11,970458;0,019231;0,009615;0,000000;0,211538;0,000000;0,086538;0,000000;0,432692;0,442308;0,009615;0,000000;0,000000;0,000000;0,000000;0,000000;0,625000;0,105769;0,057692;0,000000;0,000000;0,000000;0,048077;0,038462;0,000000;0,000000;0,019231;0,000000;0,057692;0,000000;;
PP18;3;T;20121019T120400000;0,872857;0,638052;0,045756;0,014234;0,022310;0,003337;0,004340;0,023840;-0,007963;-9,927300;-11,152728;7,080007;0,041667;0,083333;0,000000;0,291667;0,000000;0,000000;0,000000;0,375000;0,500000;0,000000;0,000000;0,125000;0,000000;0,166667;0,000000;0,083333;0,083333;0,958333;0,000000;0,000000;0,500000;0,916667;0,041667;0,000000;0,000000;0,083333;0,000000;0,000000;0,000000;;
PP19;1;R;20121019T134900000;0,903715;0,461025;0,064906;0,020601;0,009390;0,037349;0,000262;0,024298;0,019531;-23,328283;-7,845388;-2,747402;0,599138;0,030172;0,000000;0,215517;0,017241;0,698276;0,012931;0,840517;0,051724;0,004310;0,047414;0,000000;0,443966;0,112069;0,000000;0,538793;0,163793;0,133621;0,000000;0,107759;0,000000;0,370690;0,021552;0,181034;0,017241;1,655172;0,038793;2,025862;0,155172;;
PP19;1;R;20121019T135000000;0,860851;0,659213;0,069825;0,133941;0,023955;0,006878;0,000014;0,005220;-0,064649;-22,163239;-10,154430;-6,076637;0,025532;0,000000;0,000000;0,055319;0,000000;0,770213;0,000000;0,902128;0,046809;0,000000;0,042553;0,000000;0,625532;0,008511;0,000000;0,246809;0,012766;0,395745;0,000000;0,068085;0,000000;0,936170;0,000000;0,131915;0,000000;0,068085;0,000000;0,076596;0,000000;;
PP19;1;R;20121019T135100000;0,843299;0,564487;0,056176;0,089615;0,008271;0,008906;0,000043;0,027582;-0,051781;-24,532976;-11,176015;-5,719807;0,078261;0,034783;0,008696;0,117391;0,026087;0,508696;0,008696;0,891304;0,021739;0,000000;0,060870;0,000000;0,369565;0,026087;0,000000;0,121739;0,130435;0,073913;0,000000;0,030435;0,000000;0,508696;0,078261;0,000000;0,000000;0,217391;0,000000;0,065217;0,060870;;
PP19;1;R;20121019T135200000;0,894343;0,662456;0,071267;0,033398;0,003983;0,006008;0,000033;0,027726;0,015144;-14,991088;-11,231664;-4,988858;0,379167;0,020833;0,000000;0,358333;0,000000;0,800000;0,000000;0,612500;0,329167;0,004167;0,016667;0,000000;0,508333;0,000000;0,000000;0,445833;0,000000;0,000000;0,000000;0,016667;0,062500;1,620833;0,000000;0,012500;0,000000;0,812500;0,000000;0,875000;0,037500;;
PP19;1;R;20121019T135300000;0,914350;0,459632;0,056996;0,175107;0,023092;0,002352;0,000010;0,023141;-0,118653;-17,802285;-12,597125;-6,955844;0,100840;0,000000;0,000000;0,352941;0,000000;0,978992;0,000000;0,781513;0,147059;0,000000;0,000000;0,000000;0,004202;0,000000;0,000000;1,113445;0,000000;0,000000;0,000000;0,067227;0,806723;0,781513;0,000000;0,651261;0,121849;0,218487;0,000000;0,436975;0,037815;;
PP19;1;R;20121019T135400000;0,864304;0,523438;0,006042;0,098823;0,022054;0,003403;0,000006;0,026508;-0,096425;-27,583692;-11,563010;-4,618863;0,150628;0,000000;0,000000;0,255230;0,000000;0,974895;0,000000;0,782427;0,158996;0,000000;0,087866;0,000000;0,640167;0,000000;0,000000;0,882845;0,000000;0,000000;0,000000;0,000000;0,644351;1,012552;0,000000;0,732218;0,000000;0,351464;0,004184;0,000000;0,008368;;
PP19;1;N;20121019T140100000;0,877464;0,496191;0,031994;0,123037;0,015695;0,011444;0,004337;0,126495;-0,162119;-9,365371;-7,104317;-1,848709;0,437086;0,152318;0,039735;0,099338;0,397351;0,112583;0,039735;0,788079;0,092715;0,000000;0,397351;0,278146;0,483444;0,000000;0,000000;0,019868;1,476821;1,311258;0,000000;0,086093;0,198675;0,013245;0,059603;0,000000;0,000000;1,238411;0,000000;0,105960;0,278146;;
PP19;1;N;20121019T140200000;0,886284;0,495732;0,016643;0,126244;0,003812;0,004355;0,002824;0,119576;-0,157090;-11,957519;-6,034460;-0,005130;0,494624;0,268817;0,016129;0,134409;0,462366;0,177419;0,016129;0,827957;0,043011;0,053763;0,698925;0,430108;0,268817;0,166667;0,064516;0,016129;1,327957;1,166667;0,000000;0,026882;0,150538;0,032258;0,000000;0,016129;0,000000;1,360215;0,005376;0,000000;0,155914;;
PP19;1;N;20121019T140300000;0,887602;0,409078;0,108470;0,067595;0,022551;0,027504;0,000473;0,012235;0,020656;-12,399859;-5,609413;-2,467856;0,630435;0,108696;0,004348;0,039130;0,747826;0,052174;0,030435;0,917391;0,034783;0,000000;0,973913;0,169565;0,417391;0,000000;0,000000;0,213043;0,730435;0,526087;0,004348;0,156522;0,156522;0,078261;0,000000;0,252174;0,000000;1,513043;0,000000;2,195652;0,047826;;
